outfit_id,category,link,color_chip_id
428,2,http://www.uniqlo.com/tw/store/goods/408591,61
430,2,http://www.uniqlo.com/tw/store/goods/405009,31
431,3,http://www.uniqlo.com/tw/store/goods/405067,32
431,2,http://www.uniqlo.com/tw/store/goods/407987,01
431,2,http://www.uniqlo.com/tw/store/goods/406670,27
433,3,http://www.uniqlo.com/tw/store/goods/400303,09
434,2,http://www.uniqlo.com/tw/store/goods/400710,69
434,2,http://www.uniqlo.com/tw/store/goods/405019,09
434,2,http://www.uniqlo.com/tw/store/goods/404223,66
435,-1,http://www.uniqlo.com/tw/store/goods/409724,09
435,-1,http://www.uniqlo.com/tw/store/goods/408547,00
436,2,http://www.uniqlo.com/tw/store/goods/405009,31
437,-1,http://www.uniqlo.com/tw/store/goods/405165,09
438,2,http://www.uniqlo.com/tw/store/goods/404200,32
439,2,http://www.uniqlo.com/tw/store/goods/404197,01
440,2,http://www.uniqlo.com/tw/store/goods/407570,00
441,-1,http://www.uniqlo.com/tw/store/goods/405164,39
444,2,http://www.uniqlo.com/tw/store/goods/405514,54
444,2,http://www.uniqlo.com/tw/store/goods/403645,00
444,-1,http://www.uniqlo.com/tw/store/goods/404874,68
446,3,http://www.uniqlo.com/tw/store/goods/404679,31
446,-1,http://www.uniqlo.com/tw/store/goods/406051,01
447,3,http://www.uniqlo.com/tw/store/goods/404679,46
449,2,http://www.uniqlo.com/tw/store/goods/407570,00
450,2,http://www.uniqlo.com/tw/store/goods/404223,66
450,-1,http://www.uniqlo.com/tw/store/goods/404874,31
452,3,http://www.uniqlo.com/tw/store/goods/406521,12
453,2,http://www.uniqlo.com/tw/store/goods/400732,05
453,3,http://www.uniqlo.com/tw/store/goods/404607,61
454,2,http://www.uniqlo.com/tw/store/goods/404199,56
456,-1,http://www.uniqlo.com/tw/store/goods/404117,31
457,2,http://www.uniqlo.com/tw/store/goods/404448,41
457,2,http://www.uniqlo.com/tw/store/goods/404210,03
458,-1,http://www.uniqlo.com/tw/store/goods/405164,39
459,-1,http://www.uniqlo.com/tw/store/goods/405164,09
459,2,http://www.uniqlo.com/tw/store/goods/404208,05
460,2,http://www.uniqlo.com/tw/store/goods/405009,31
460,2,http://www.uniqlo.com/tw/store/goods/403645,06
462,-1,http://www.uniqlo.com/tw/store/goods/404117,31
462,3,http://www.uniqlo.com/tw/store/goods/404254,31
463,2,http://www.uniqlo.com/tw/store/goods/405019,41
463,3,http://www.uniqlo.com/tw/store/goods/404505,01
464,2,http://www.uniqlo.com/tw/store/goods/405019,54
464,2,http://www.uniqlo.com/tw/store/goods/404008,71
465,2,http://www.uniqlo.com/tw/store/goods/405009,31
465,3,http://www.uniqlo.com/tw/store/goods/404679,46
465,-1,http://www.uniqlo.com/tw/store/goods/406056,70
467,2,http://www.uniqlo.com/tw/store/goods/404210,03
467,3,http://www.uniqlo.com/tw/store/goods/404679,46
468,2,http://www.uniqlo.com/tw/store/goods/405019,09
469,-1,http://www.uniqlo.com/tw/store/goods/404874,69
470,3,http://www.uniqlo.com/tw/store/goods/404679,57
471,2,http://www.uniqlo.com/tw/store/goods/404198,12
472,2,http://www.uniqlo.com/tw/store/goods/405019,54
472,2,http://www.uniqlo.com/tw/store/goods/404008,71
474,2,http://www.uniqlo.com/tw/store/goods/404443,00
475,-1,http://www.uniqlo.com/tw/store/goods/409892,54
476,2,http://www.uniqlo.com/tw/store/goods/400716,01
476,2,http://www.uniqlo.com/tw/store/goods/404207,10
476,-1,http://www.uniqlo.com/tw/store/goods/404876,68
476,2,http://www.uniqlo.com/tw/store/goods/404008,02
477,2,http://www.uniqlo.com/tw/store/goods/404207,09
477,-1,http://www.uniqlo.com/tw/store/goods/409892,15
478,2,http://www.uniqlo.com/tw/store/goods/404210,03
478,-1,http://www.uniqlo.com/tw/store/goods/409724,09
480,-1,http://www.uniqlo.com/tw/store/goods/406053,31
481,-1,http://www.uniqlo.com/tw/store/goods/404117,66
481,2,http://www.uniqlo.com/tw/store/goods/403645,00
481,3,http://www.uniqlo.com/tw/store/goods/407984,30
482,2,http://www.uniqlo.com/tw/store/goods/405205,02
482,3,http://www.uniqlo.com/tw/store/goods/407953,69
482,-1,http://www.uniqlo.com/tw/store/goods/400765,01
483,2,http://www.uniqlo.com/tw/store/goods/408009,10
483,-1,http://www.uniqlo.com/tw/store/goods/404877,04
484,2,http://www.uniqlo.com/tw/store/goods/404197,02
484,2,http://www.uniqlo.com/tw/store/goods/400716,01
485,2,http://www.uniqlo.com/tw/store/goods/405289,01
485,-1,http://www.uniqlo.com/tw/store/goods/404876,69
486,3,http://www.uniqlo.com/tw/store/goods/406067,01
487,2,http://www.uniqlo.com/tw/store/goods/406458,00
489,2,http://www.uniqlo.com/tw/store/goods/405019,41
491,2,http://www.uniqlo.com/tw/store/goods/404550,61
491,-1,http://www.uniqlo.com/tw/store/goods/405165,09
492,2,http://www.uniqlo.com/tw/store/goods/404210,03
493,-1,http://www.uniqlo.com/tw/store/goods/404248,60
494,2,http://www.uniqlo.com/tw/store/goods/405387,09
494,2,http://www.uniqlo.com/tw/store/goods/404086,00
495,2,http://www.uniqlo.com/tw/store/goods/406671,08
495,3,http://www.uniqlo.com/tw/store/goods/408668,09
496,-1,http://www.uniqlo.com/tw/store/goods/404876,53
497,2,http://www.uniqlo.com/tw/store/goods/404086,51
497,2,http://www.uniqlo.com/tw/store/goods/405387,08
499,2,http://www.uniqlo.com/tw/store/goods/405289,09
499,2,http://www.uniqlo.com/tw/store/goods/404207,09
501,2,http://www.uniqlo.com/tw/store/goods/400347,16
503,3,http://www.uniqlo.com/tw/store/goods/408799,01
504,-1,http://www.uniqlo.com/tw/store/goods/404255,51
505,-1,http://www.uniqlo.com/tw/store/goods/406051,01
505,2,http://www.uniqlo.com/tw/store/goods/404008,09
506,-1,http://www.uniqlo.com/tw/store/goods/406051,01
507,-1,http://www.uniqlo.com/tw/store/goods/404255,51
508,2,http://www.uniqlo.com/tw/store/goods/404008,71
509,2,http://www.uniqlo.com/tw/store/goods/405289,14
510,3,http://www.uniqlo.com/tw/store/goods/404679,46
512,2,http://www.uniqlo.com/tw/store/goods/403040,10
512,3,http://www.uniqlo.com/tw/store/goods/404607,56
515,3,http://www.uniqlo.com/tw/store/goods/406069,60
516,2,http://www.uniqlo.com/tw/store/goods/400716,09
516,-1,http://www.uniqlo.com/tw/store/goods/404453,11
516,-1,http://www.uniqlo.com/tw/store/goods/406031,37
516,3,http://www.uniqlo.com/tw/store/goods/407294,09
518,-1,http://www.uniqlo.com/tw/store/goods/405119,32
519,-1,http://www.uniqlo.com/tw/store/goods/404117,31
519,3,http://www.uniqlo.com/tw/store/goods/406131,69
520,2,http://www.uniqlo.com/tw/store/goods/404210,01
521,2,http://www.uniqlo.com/tw/store/goods/403645,70
522,-1,http://www.uniqlo.com/tw/store/goods/409724,09
523,2,http://www.uniqlo.com/tw/store/goods/404210,69
525,3,http://www.uniqlo.com/tw/store/goods/406524,42
526,2,http://www.uniqlo.com/tw/store/goods/405009,10
526,2,http://www.uniqlo.com/tw/store/goods/404223,66
528,2,http://www.uniqlo.com/tw/store/goods/405009,31
528,2,http://www.uniqlo.com/tw/store/goods/400710,01
528,2,http://www.uniqlo.com/tw/store/goods/404005,69
528,3,http://www.uniqlo.com/tw/store/goods/400303,08
529,3,http://www.uniqlo.com/tw/store/goods/406430,69
530,-1,http://www.uniqlo.com/tw/store/goods/405164,09
531,2,http://www.uniqlo.com/tw/store/goods/404210,69
532,2,http://www.uniqlo.com/tw/store/goods/403645,51
535,-1,http://www.uniqlo.com/tw/store/goods/405165,47
538,2,http://www.uniqlo.com/tw/store/goods/405387,53
538,2,http://www.uniqlo.com/tw/store/goods/403645,51
539,-1,http://www.uniqlo.com/tw/store/goods/405164,17
540,2,http://www.uniqlo.com/tw/store/goods/405019,09
540,-1,http://www.uniqlo.com/tw/store/goods/405164,09
541,2,http://www.uniqlo.com/tw/store/goods/404448,41
541,2,http://www.uniqlo.com/tw/store/goods/404210,03
542,2,http://www.uniqlo.com/tw/store/goods/404200,32
542,-1,http://www.uniqlo.com/tw/store/goods/404874,69
544,0,http://www.uniqlo.com/tw/store/goods/404165,03
545,2,http://www.uniqlo.com/tw/store/goods/404584,63
546,3,http://www.uniqlo.com/tw/store/goods/406988,69
547,3,http://www.uniqlo.com/tw/store/goods/404679,31
547,-1,http://www.uniqlo.com/tw/store/goods/406051,01
548,2,http://www.uniqlo.com/tw/store/goods/404014,58
550,2,http://www.uniqlo.com/tw/store/goods/404086,10
550,3,http://www.uniqlo.com/tw/store/goods/406082,12
550,2,http://www.uniqlo.com/tw/store/goods/409662,12
551,2,http://www.uniqlo.com/tw/store/goods/400710,01
551,2,http://www.uniqlo.com/tw/store/goods/404005,69
551,3,http://www.uniqlo.com/tw/store/goods/400303,08
552,2,http://www.uniqlo.com/tw/store/goods/408009,10
552,-1,http://www.uniqlo.com/tw/store/goods/404877,04
554,3,http://www.uniqlo.com/tw/store/goods/404504,69
554,-1,http://www.uniqlo.com/tw/store/goods/406056,70
556,2,http://www.uniqlo.com/tw/store/goods/400711,17
556,2,http://www.uniqlo.com/tw/store/goods/404199,56
557,2,http://www.uniqlo.com/tw/store/goods/405514,69
559,2,http://www.uniqlo.com/tw/store/goods/407861,69
561,2,http://www.uniqlo.com/tw/store/goods/404448,30
561,-1,http://www.uniqlo.com/tw/store/goods/405165,36
563,2,http://www.uniqlo.com/tw/store/goods/403643,00
566,-1,http://www.uniqlo.com/tw/store/goods/404247,31
566,3,http://www.uniqlo.com/tw/store/goods/404264,31
566,2,http://www.uniqlo.com/tw/store/goods/404008,71
567,2,http://www.uniqlo.com/tw/store/goods/404582,02
568,2,http://www.uniqlo.com/tw/store/goods/403643,00
570,2,http://www.uniqlo.com/tw/store/goods/404223,66
571,2,http://www.uniqlo.com/tw/store/goods/403645,00
575,0,http://www.uniqlo.com/tw/store/goods/403675,66
575,-1,http://www.uniqlo.com/tw/store/goods/404878,62
577,3,http://www.uniqlo.com/tw/store/goods/407295,69
578,-1,http://www.uniqlo.com/tw/store/goods/404117,31
578,2,http://www.uniqlo.com/tw/store/goods/404634,68
578,3,http://www.uniqlo.com/tw/store/goods/407950,03
582,3,http://www.uniqlo.com/tw/store/goods/409024,46
584,2,http://www.uniqlo.com/tw/store/goods/404197,71
585,-1,http://www.uniqlo.com/tw/store/goods/409892,15
585,2,http://www.uniqlo.com/tw/store/goods/404223,69
586,2,http://www.uniqlo.com/tw/store/goods/405009,69
586,2,http://www.uniqlo.com/tw/store/goods/403645,00
586,2,http://www.uniqlo.com/tw/store/goods/404223,69
587,3,http://www.uniqlo.com/tw/store/goods/404837,08
588,2,http://www.uniqlo.com/tw/store/goods/400347,16
588,-1,http://www.uniqlo.com/tw/store/goods/405165,09
590,3,http://www.uniqlo.com/tw/store/goods/404679,46
591,3,http://www.uniqlo.com/tw/store/goods/408799,01
592,2,http://www.uniqlo.com/tw/store/goods/407833,69
593,2,http://www.uniqlo.com/tw/store/goods/405019,41
594,2,http://www.uniqlo.com/tw/store/goods/404197,02
595,2,http://www.uniqlo.com/tw/store/goods/403643,42
597,2,http://www.uniqlo.com/tw/store/goods/405514,54
597,2,http://www.uniqlo.com/tw/store/goods/403645,00
597,-1,http://www.uniqlo.com/tw/store/goods/404874,68
599,2,http://www.uniqlo.com/tw/store/goods/408789,14
600,2,http://www.uniqlo.com/tw/store/goods/404210,03
600,-1,http://www.uniqlo.com/tw/store/goods/409724,31
601,2,http://www.uniqlo.com/tw/store/goods/400712,76
601,3,http://www.uniqlo.com/tw/store/goods/400303,09
602,2,http://www.uniqlo.com/tw/store/goods/400711,13
602,-1,http://www.uniqlo.com/tw/store/goods/405164,39
604,2,http://www.uniqlo.com/tw/store/goods/407570,03
605,2,http://www.uniqlo.com/tw/store/goods/404198,32
605,-1,http://www.uniqlo.com/tw/store/goods/404876,02
605,-1,http://www.uniqlo.com/tw/store/goods/406056,70
608,2,http://www.uniqlo.com/tw/store/goods/404550,00
609,2,http://www.uniqlo.com/tw/store/goods/404634,02
612,2,http://www.uniqlo.com/tw/store/goods/407570,00
613,3,http://www.uniqlo.com/tw/store/goods/404837,09
613,3,http://www.uniqlo.com/tw/store/goods/404504,69
614,-1,http://www.uniqlo.com/tw/store/goods/404247,33
614,3,http://www.uniqlo.com/tw/store/goods/404252,33
615,2,http://www.uniqlo.com/tw/store/goods/400349,42
616,3,http://www.uniqlo.com/tw/store/goods/400303,09
618,2,http://www.uniqlo.com/tw/store/goods/404210,09
619,3,http://www.uniqlo.com/tw/store/goods/404837,08
619,3,http://www.uniqlo.com/tw/store/goods/406988,11
620,2,http://www.uniqlo.com/tw/store/goods/405009,31
621,-1,http://www.uniqlo.com/tw/store/goods/409724,09
623,2,http://www.uniqlo.com/tw/store/goods/405009,31
623,2,http://www.uniqlo.com/tw/store/goods/405289,14
624,2,http://www.uniqlo.com/tw/store/goods/405019,00
626,2,http://www.uniqlo.com/tw/store/goods/405205,01
626,3,http://www.uniqlo.com/tw/store/goods/407953,69
626,-1,http://www.uniqlo.com/tw/store/goods/404877,69
627,2,http://www.uniqlo.com/tw/store/goods/406709,30
627,-1,http://www.uniqlo.com/tw/store/goods/407774,11
627,-1,http://www.uniqlo.com/tw/store/goods/405120,01
629,2,http://www.uniqlo.com/tw/store/goods/406671,01
629,2,http://www.uniqlo.com/tw/store/goods/406709,30
629,-1,http://www.uniqlo.com/tw/store/goods/405118,64
629,-1,http://www.uniqlo.com/tw/store/goods/405120,09
630,3,http://www.uniqlo.com/tw/store/goods/409024,69
631,2,http://www.uniqlo.com/tw/store/goods/406670,32
631,2,http://www.uniqlo.com/tw/store/goods/406709,30
631,3,http://www.uniqlo.com/tw/store/goods/405067,32
631,-1,http://www.uniqlo.com/tw/store/goods/405119,09
631,-1,http://www.uniqlo.com/tw/store/goods/405120,09
632,2,http://www.uniqlo.com/tw/store/goods/406670,09
632,2,http://www.uniqlo.com/tw/store/goods/406671,01
633,2,http://www.uniqlo.com/tw/store/goods/404086,60
633,3,http://www.uniqlo.com/tw/store/goods/405067,69
633,2,http://www.uniqlo.com/tw/store/goods/406710,09
633,-1,http://www.uniqlo.com/tw/store/goods/405120,01
635,2,http://www.uniqlo.com/tw/store/goods/406671,08
635,3,http://www.uniqlo.com/tw/store/goods/406935,69
635,-1,http://www.uniqlo.com/tw/store/goods/407774,01
635,-1,http://www.uniqlo.com/tw/store/goods/405120,09
636,3,http://www.uniqlo.com/tw/store/goods/409024,27
636,2,http://www.uniqlo.com/tw/store/goods/406709,09
636,-1,http://www.uniqlo.com/tw/store/goods/405119,21
636,-1,http://www.uniqlo.com/tw/store/goods/405120,09
637,-1,http://www.uniqlo.com/tw/store/goods/405118,12
637,-1,http://www.uniqlo.com/tw/store/goods/405120,09
639,3,http://www.uniqlo.com/tw/store/goods/406935,43
639,-1,http://www.uniqlo.com/tw/store/goods/405119,32
639,-1,http://www.uniqlo.com/tw/store/goods/405120,01
640,2,http://www.uniqlo.com/tw/store/goods/406671,11
640,3,http://www.uniqlo.com/tw/store/goods/408668,27
641,2,http://www.uniqlo.com/tw/store/goods/406670,27
641,3,http://www.uniqlo.com/tw/store/goods/405065,21
642,2,http://www.uniqlo.com/tw/store/goods/405064,21
642,2,http://www.uniqlo.com/tw/store/goods/406709,00
642,-1,http://www.uniqlo.com/tw/store/goods/405119,12
642,-1,http://www.uniqlo.com/tw/store/goods/405120,09
643,2,http://www.uniqlo.com/tw/store/goods/406641,27
643,-1,http://www.uniqlo.com/tw/store/goods/405119,21
643,-1,http://www.uniqlo.com/tw/store/goods/405120,01
644,-1,http://www.uniqlo.com/tw/store/goods/405119,21
644,-1,http://www.uniqlo.com/tw/store/goods/405120,01
645,-1,http://www.uniqlo.com/tw/store/goods/405119,12
645,-1,http://www.uniqlo.com/tw/store/goods/405120,09
646,2,http://www.uniqlo.com/tw/store/goods/405064,46
646,2,http://www.uniqlo.com/tw/store/goods/406650,32
647,2,http://www.uniqlo.com/tw/store/goods/407987,01
647,-1,http://www.uniqlo.com/tw/store/goods/407774,27
647,-1,http://www.uniqlo.com/tw/store/goods/405120,01
648,3,http://www.uniqlo.com/tw/store/goods/408670,01
648,-1,http://www.uniqlo.com/tw/store/goods/405118,64
649,3,http://www.uniqlo.com/tw/store/goods/406935,43
649,-1,http://www.uniqlo.com/tw/store/goods/407774,09
649,-1,http://www.uniqlo.com/tw/store/goods/405120,09
650,3,http://www.uniqlo.com/tw/store/goods/408361,27
651,3,http://www.uniqlo.com/tw/store/goods/409024,46
651,2,http://www.uniqlo.com/tw/store/goods/406709,09
651,-1,http://www.uniqlo.com/tw/store/goods/405118,32
651,-1,http://www.uniqlo.com/tw/store/goods/405120,01
652,3,http://www.uniqlo.com/tw/store/goods/406935,43
653,2,http://www.uniqlo.com/tw/store/goods/406709,00
653,-1,http://www.uniqlo.com/tw/store/goods/405119,09
653,-1,http://www.uniqlo.com/tw/store/goods/405120,09
654,2,http://www.uniqlo.com/tw/store/goods/404086,60
654,2,http://www.uniqlo.com/tw/store/goods/406710,09
654,3,http://www.uniqlo.com/tw/store/goods/405067,69
654,-1,http://www.uniqlo.com/tw/store/goods/405120,09
655,2,http://www.uniqlo.com/tw/store/goods/406670,32
655,2,http://www.uniqlo.com/tw/store/goods/406709,30
655,3,http://www.uniqlo.com/tw/store/goods/405067,32
655,-1,http://www.uniqlo.com/tw/store/goods/405118,09
655,-1,http://www.uniqlo.com/tw/store/goods/405120,09
656,3,http://www.uniqlo.com/tw/store/goods/408361,27
657,2,http://www.uniqlo.com/tw/store/goods/406671,08
657,2,http://www.uniqlo.com/tw/store/goods/407987,01
657,3,http://www.uniqlo.com/tw/store/goods/405067,27
658,2,http://www.uniqlo.com/tw/store/goods/406671,11
658,3,http://www.uniqlo.com/tw/store/goods/408668,27
660,3,http://www.uniqlo.com/tw/store/goods/408361,09
660,2,http://www.uniqlo.com/tw/store/goods/406710,01
660,-1,http://www.uniqlo.com/tw/store/goods/407774,01
660,-1,http://www.uniqlo.com/tw/store/goods/405120,09
661,2,http://www.uniqlo.com/tw/store/goods/406670,09
661,2,http://www.uniqlo.com/tw/store/goods/406671,01
662,2,http://www.uniqlo.com/tw/store/goods/405064,09
662,2,http://www.uniqlo.com/tw/store/goods/406710,09
662,-1,http://www.uniqlo.com/tw/store/goods/405119,09
662,-1,http://www.uniqlo.com/tw/store/goods/405120,09
663,3,http://www.uniqlo.com/tw/store/goods/405124,27
663,2,http://www.uniqlo.com/tw/store/goods/406709,11
663,-1,http://www.uniqlo.com/tw/store/goods/405119,21
663,-1,http://www.uniqlo.com/tw/store/goods/405120,01
664,3,http://www.uniqlo.com/tw/store/goods/408361,09
665,2,http://www.uniqlo.com/tw/store/goods/406709,30
665,3,http://www.uniqlo.com/tw/store/goods/408668,09
665,-1,http://www.uniqlo.com/tw/store/goods/405118,32
665,-1,http://www.uniqlo.com/tw/store/goods/405120,01
666,2,http://www.uniqlo.com/tw/store/goods/406650,12
666,-1,http://www.uniqlo.com/tw/store/goods/407774,27
666,-1,http://www.uniqlo.com/tw/store/goods/405120,01
668,2,http://www.uniqlo.com/tw/store/goods/407987,69
669,-1,http://www.uniqlo.com/tw/store/goods/405120,01
670,2,http://www.uniqlo.com/tw/store/goods/406710,09
670,-1,http://www.uniqlo.com/tw/store/goods/405118,64
670,-1,http://www.uniqlo.com/tw/store/goods/405120,09
671,2,http://www.uniqlo.com/tw/store/goods/406710,01
671,3,http://www.uniqlo.com/tw/store/goods/405067,32
671,-1,http://www.uniqlo.com/tw/store/goods/407774,01
671,-1,http://www.uniqlo.com/tw/store/goods/405120,01
672,3,http://www.uniqlo.com/tw/store/goods/408670,01
672,-1,http://www.uniqlo.com/tw/store/goods/405118,64
675,2,http://www.uniqlo.com/tw/store/goods/405009,69
676,3,http://www.uniqlo.com/tw/store/goods/404504,01
677,3,http://www.uniqlo.com/tw/store/goods/404607,56
677,2,http://www.uniqlo.com/tw/store/goods/404210,03
677,-1,http://www.uniqlo.com/tw/store/goods/405164,01
679,3,http://www.uniqlo.com/tw/store/goods/406984,57
679,2,http://www.uniqlo.com/tw/store/goods/404207,10
680,2,http://www.uniqlo.com/tw/store/goods/404550,61
680,2,http://www.uniqlo.com/tw/store/goods/400438,60
681,2,http://www.uniqlo.com/tw/store/goods/400437,60
683,3,http://www.uniqlo.com/tw/store/goods/406069,60
685,2,http://www.uniqlo.com/tw/store/goods/404005,71
685,-1,http://www.uniqlo.com/tw/store/goods/406268,30
687,3,http://www.uniqlo.com/tw/store/goods/404504,01
688,3,http://www.uniqlo.com/tw/store/goods/404607,56
689,2,http://www.uniqlo.com/tw/store/goods/404207,09
690,2,http://www.uniqlo.com/tw/store/goods/403645,00
690,3,http://www.uniqlo.com/tw/store/goods/406430,60
691,2,http://www.uniqlo.com/tw/store/goods/407720,34
691,2,http://www.uniqlo.com/tw/store/goods/400711,01
692,2,http://www.uniqlo.com/tw/store/goods/404005,71
693,2,http://www.uniqlo.com/tw/store/goods/404197,69
694,2,http://www.uniqlo.com/tw/store/goods/404005,11
695,2,http://www.uniqlo.com/tw/store/goods/404197,71
695,2,http://www.uniqlo.com/tw/store/goods/404446,08
696,3,http://www.uniqlo.com/tw/store/goods/404505,01
697,3,http://www.uniqlo.com/tw/store/goods/404607,41
697,2,http://www.uniqlo.com/tw/store/goods/404223,66
698,3,http://www.uniqlo.com/tw/store/goods/407703,09
698,2,http://www.uniqlo.com/tw/store/goods/407697,01
698,2,http://www.uniqlo.com/tw/store/goods/407700,00
698,-1,http://www.uniqlo.com/tw/store/goods/407094,01
699,3,http://www.uniqlo.com/tw/store/goods/404607,10
700,3,http://www.uniqlo.com/tw/store/goods/404416,00
700,2,http://www.uniqlo.com/tw/store/goods/400003,11
700,2,http://www.uniqlo.com/tw/store/goods/405994,10
701,3,http://www.uniqlo.com/tw/store/goods/404607,61
702,3,http://www.uniqlo.com/tw/store/goods/404607,56
702,2,http://www.uniqlo.com/tw/store/goods/405019,00
705,2,http://www.uniqlo.com/tw/store/goods/406682,09
706,3,http://www.uniqlo.com/tw/store/goods/404504,01
707,2,http://www.uniqlo.com/tw/store/goods/404005,71
709,2,http://www.uniqlo.com/tw/store/goods/404200,32
709,2,http://www.uniqlo.com/tw/store/goods/404008,02
710,2,http://www.uniqlo.com/tw/store/goods/405009,10
711,2,http://www.uniqlo.com/tw/store/goods/404197,51
712,3,http://www.uniqlo.com/tw/store/goods/404607,61
712,2,http://www.uniqlo.com/tw/store/goods/404197,69
712,-1,http://www.uniqlo.com/tw/store/goods/405165,01
713,3,http://www.uniqlo.com/tw/store/goods/406430,60
714,2,http://www.uniqlo.com/tw/store/goods/404233,00
715,2,http://www.uniqlo.com/tw/store/goods/405289,14
716,3,http://www.uniqlo.com/tw/store/goods/404772,69
716,2,http://www.uniqlo.com/tw/store/goods/404632,01
716,2,http://www.uniqlo.com/tw/store/goods/404480,31
718,2,http://www.uniqlo.com/tw/store/goods/405009,31
719,3,http://www.uniqlo.com/tw/store/goods/404607,61
720,2,http://www.uniqlo.com/tw/store/goods/400710,32
721,2,http://www.uniqlo.com/tw/store/goods/400348,10
721,-1,http://www.uniqlo.com/tw/store/goods/400758,01
722,3,http://www.uniqlo.com/tw/store/goods/404504,69
723,3,http://www.uniqlo.com/tw/store/goods/404607,10
723,-1,http://www.uniqlo.com/tw/store/goods/406030,09
724,3,http://www.uniqlo.com/tw/store/goods/404607,61
724,2,http://www.uniqlo.com/tw/store/goods/404233,06
724,2,http://www.uniqlo.com/tw/store/goods/404207,10
725,2,http://www.uniqlo.com/tw/store/goods/403645,00
725,-1,http://www.uniqlo.com/tw/store/goods/404876,02
725,-1,http://www.uniqlo.com/tw/store/goods/405164,17
726,2,http://www.uniqlo.com/tw/store/goods/404200,32
727,2,http://www.uniqlo.com/tw/store/goods/400718,34
727,-1,http://www.uniqlo.com/tw/store/goods/405165,01
728,2,http://www.uniqlo.com/tw/store/goods/404197,09
729,2,http://www.uniqlo.com/tw/store/goods/404198,32
729,3,http://www.uniqlo.com/tw/store/goods/404502,32
729,-1,http://www.uniqlo.com/tw/store/goods/406267,00
730,-1,http://www.uniqlo.com/tw/store/goods/406053,31
731,3,http://www.uniqlo.com/tw/store/goods/406430,60
732,2,http://www.uniqlo.com/tw/store/goods/400716,01
732,2,http://www.uniqlo.com/tw/store/goods/404207,09
734,2,http://www.uniqlo.com/tw/store/goods/404223,66
734,-1,http://www.uniqlo.com/tw/store/goods/403681,18
735,3,http://www.uniqlo.com/tw/store/goods/404505,09
735,2,http://www.uniqlo.com/tw/store/goods/407570,54
736,3,http://www.uniqlo.com/tw/store/goods/404607,41
736,2,http://www.uniqlo.com/tw/store/goods/405009,31
737,3,http://www.uniqlo.com/tw/store/goods/404772,69
737,2,http://www.uniqlo.com/tw/store/goods/404632,01
737,2,http://www.uniqlo.com/tw/store/goods/404480,31
740,3,http://www.uniqlo.com/tw/store/goods/404322,09
740,3,http://www.uniqlo.com/tw/store/goods/404666,45
740,2,http://www.uniqlo.com/tw/store/goods/406126,51
740,2,http://www.uniqlo.com/tw/store/goods/405199,00
741,2,http://www.uniqlo.com/tw/store/goods/405289,14
741,2,http://www.uniqlo.com/tw/store/goods/404207,09
742,3,http://www.uniqlo.com/tw/store/goods/406984,57
743,2,http://www.uniqlo.com/tw/store/goods/407720,34
743,2,http://www.uniqlo.com/tw/store/goods/400711,01
744,2,http://www.uniqlo.com/tw/store/goods/405019,54
746,2,http://www.uniqlo.com/tw/store/goods/400716,10
746,2,http://www.uniqlo.com/tw/store/goods/405019,00
746,-1,http://www.uniqlo.com/tw/store/goods/404888,31
747,3,http://www.uniqlo.com/tw/store/goods/406984,10
748,3,http://www.uniqlo.com/tw/store/goods/404502,32
749,3,http://www.uniqlo.com/tw/store/goods/404607,41
749,2,http://www.uniqlo.com/tw/store/goods/404223,66
750,3,http://www.uniqlo.com/tw/store/goods/404607,41
750,2,http://www.uniqlo.com/tw/store/goods/405009,69
750,2,http://www.uniqlo.com/tw/store/goods/404005,01
751,2,http://www.uniqlo.com/tw/store/goods/400716,60
752,2,http://www.uniqlo.com/tw/store/goods/404008,50
753,2,http://www.uniqlo.com/tw/store/goods/404005,11
754,2,http://www.uniqlo.com/tw/store/goods/404207,09
755,3,http://www.uniqlo.com/tw/store/goods/404505,09
756,3,http://www.uniqlo.com/tw/store/goods/406069,16
756,-1,http://www.uniqlo.com/tw/store/goods/406343,09
758,-1,http://www.uniqlo.com/tw/store/goods/403681,18
758,2,http://www.uniqlo.com/tw/store/goods/403730,01
758,2,http://www.uniqlo.com/tw/store/goods/400706,57
758,-1,http://www.uniqlo.com/tw/store/goods/400677,17
759,2,http://www.uniqlo.com/tw/store/goods/404650,09
759,3,http://www.uniqlo.com/tw/store/goods/400561,02
759,-1,http://www.uniqlo.com/tw/store/goods/400850,09
760,2,http://www.uniqlo.com/tw/store/goods/404031,01
760,3,http://www.uniqlo.com/tw/store/goods/403587,69
760,2,http://www.uniqlo.com/tw/store/goods/402317,69
760,-1,http://www.uniqlo.com/tw/store/goods/403038,00
761,2,http://www.uniqlo.com/tw/store/goods/401240,32
761,2,http://www.uniqlo.com/tw/store/goods/400453,09
761,3,http://www.uniqlo.com/tw/store/goods/402691,06
762,-1,http://www.uniqlo.com/tw/store/goods/403682,09
762,3,http://www.uniqlo.com/tw/store/goods/400561,02
762,-1,http://www.uniqlo.com/tw/store/goods/402396,09
762,2,http://www.uniqlo.com/tw/store/goods/404650,09
763,2,http://www.uniqlo.com/tw/store/goods/400198,09
763,2,http://www.uniqlo.com/tw/store/goods/400179,08
763,3,http://www.uniqlo.com/tw/store/goods/400280,09
763,-1,http://www.uniqlo.com/tw/store/goods/404101,09
