product_id,cloudinary_url
181,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948596/chip/uniqlo181.gif
182,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948598/chip/uniqlo182.gif
183,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948599/chip/uniqlo183.gif
184,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948601/chip/uniqlo184.gif
185,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948602/chip/uniqlo185.gif
186,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948604/chip/uniqlo186.gif
187,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948605/chip/uniqlo187.gif
188,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948607/chip/uniqlo188.gif
189,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948609/chip/uniqlo189.gif
190,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948610/chip/uniqlo190.gif
191,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948612/chip/uniqlo191.gif
192,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948613/chip/uniqlo192.gif
193,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948614/chip/uniqlo193.gif
194,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948616/chip/uniqlo194.gif
195,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948618/chip/uniqlo195.gif
196,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948619/chip/uniqlo196.gif
197,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948621/chip/uniqlo197.gif
198,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948622/chip/uniqlo198.gif
199,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948624/chip/uniqlo199.gif
200,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948625/chip/uniqlo200.gif
201,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948627/chip/uniqlo201.gif
202,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948629/chip/uniqlo202.gif
203,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948630/chip/uniqlo203.gif
204,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948632/chip/uniqlo204.gif
205,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948633/chip/uniqlo205.gif
206,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948635/chip/uniqlo206.gif
207,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948637/chip/uniqlo207.gif
208,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948638/chip/uniqlo208.gif
209,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948640/chip/uniqlo209.gif
210,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948641/chip/uniqlo210.gif
211,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948643/chip/uniqlo211.gif
212,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948644/chip/uniqlo212.gif
213,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948646/chip/uniqlo213.gif
214,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948647/chip/uniqlo214.gif
215,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948649/chip/uniqlo215.gif
216,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948650/chip/uniqlo216.gif
217,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948652/chip/uniqlo217.gif
218,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948653/chip/uniqlo218.gif
219,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948655/chip/uniqlo219.gif
220,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948656/chip/uniqlo220.gif
221,http://res.cloudinary.com/dec3rgj55/image/upload/v1521948658/chip/uniqlo221.gif
