product_id,rgb hex,ryb hex,percentage of clothes,hue_level
1343,#69D7B4,#69aad7,100.0,8
1344,#EEF49C,#9cf4a2,100.0,5
1345,#517993,#516993,100.0,9
1346,#CBCEC5,#c5cec8,100.0,13
1347,#585E5C,#585b5e,33.1,13
1348,#343A48,#343848,100.0,10
1349,#000000,#000000,100.0,13
1350,#E4B19E,#e4b89e,100.0,2
1351,#CDC7B1,#b8cdb1,100.0,4
1352,#8388A6,#8387a6,100.0,10
1353,#B4CFE2,#b4c5e2,100.0,9
1354,#89967C,#7c9689,100.0,6
1355,#DDC484,#a6dd84,100.0,4
1356,#282E3E,#282c3e,100.0,10
1357,#000000,#000000,100.0,13
1358,#FCFCFC,#fcfcfc,100.0,13
1359,#FFCFC1,#ffd3c1,100.0,2
1360,#D3C2A4,#bed3a4,100.0,3
1361,#576446,#466453,100.0,6
1362,#D3E7E5,#d3dde7,100.0,8
1363,#374049,#373d49,100.0,9
1364,#000000,#000000,100.0,13
1365,#626962,#626969,100.0,13
1366,#A98668,#a99f68,100.0,3
1367,#273041,#272d41,100.0,10
1368,#0E0E0E,#0e0e0e,100.0,13
1369,#303930,#303939,96.5,7
1370,#B1E0D0,#b1cde0,100.0,8
1371,#E1A6A8,#e1a6a8,100.0,1
1372,#E8463B,#e8463b,100.0,1
1373,#877159,#838759,100.0,3
1374,#ABC5DC,#abbbdc,100.0,9
1375,#F9F9F9,#f9f9f9,100.0,13
1376,#000000,#000000,100.0,13
1377,#272F54,#272d54,100.0,10
1378,#EEDAD9,#eedad9,100.0,1
1379,#FAFAFA,#fafafa,100.0,13
1380,#E2747F,#e2747f,100.0,1
1381,#ADD7F0,#adc6f0,100.0,9
1382,#FEE0D6,#fee3d6,100.0,2
1383,#000000,#000000,100.0,13
1384,#F9F9F9,#f9f9f9,100.0,13
1385,#D15C64,#d15c64,100.0,1
1386,#A28670,#a29770,100.0,3
1387,#FFFAA8,#adffa8,100.0,5
1388,#96938C,#90968c,100.0,13
1389,#555843,#435846,100.0,5
1390,#384E8A,#38498a,100.0,10
1391,#323440,#323340,100.0,10
1392,#99A9E5,#99a6e5,100.0,10
1393,#C9EFE0,#c9e0ef,100.0,8
1394,#324362,#323e62,79.4,9
1395,#000000,#000000,100.0,13
1396,#AFBBE3,#afb8e3,100.0,10
1397,#746B4A,#55744a,100.0,4
1398,#1E496C,#1e396c,100.0,9
1399,#151515,#151515,100.0,13
1400,#F9F9F9,#f9f9f9,100.0,13
1401,#FEBEBE,#febebe,100.0,1
1402,#24253A,#24243a,100.0,10
1403,#767096,#767096,100.0,10
1404,#171717,#171717,100.0,13
1405,#333146,#333146,100.0,10
1406,#665D88,#665d88,100.0,11
1407,#000000,#000000,100.0,13
1408,#25282F,#25272f,100.0,13
1409,#C6C6C4,#c4c6c4,100.0,13
1410,#000000,#000000,100.0,13
1411,#8F0D49,#8f0d49,100.0,1
1412,#202636,#202436,100.0,10
1413,#000000,#000000,100.0,13
1414,#F35D76,#f35d76,100.0,1
1415,#68D0B5,#68a3d0,100.0,8
1416,#188BB7,#185ab7,100.0,9
1417,#444A46,#44484a,100.0,7
1418,#212733,#212533,100.0,13
1419,#000000,#000000,100.0,13
1420,#253036,#252b36,100.0,9
1421,#D0D1CC,#ccd1cd,100.0,13
1422,#000000,#000000,100.0,13
1423,#D94579,#d94579,100.0,1
1424,#A3E2DA,#a3c4e2,100.0,8
1425,#35353F,#35353f,100.0,10
1426,#464B45,#454b4a,100.0,6
1427,#000000,#000000,100.0,13
1428,#2E3444,#2e3244,100.0,10
1429,#C1C3BE,#bec3c0,43.6,13
1430,#000000,#000000,100.0,13
1431,#F5666A,#f5666a,100.0,1
1432,#4B503C,#3c5041,100.0,5
1433,#A47527,#72a427,100.0,3
1434,#222931,#222631,100.0,13
1435,#000000,#000000,100.0,13
1436,#FAFAFA,#fafafa,100.0,13
1437,#5C5C5C,#5c5c5c,7.6,13
1438,#28291B,#1b291c,100.0,13
1439,#A4A3A0,#a1a4a0,13.1,13
1440,#757472,#737572,24.6,13
1441,#252831,#252731,100.0,13
1442,#000000,#000000,100.0,13
1443,#000000,#000000,100.0,13
1444,#7C7E7B,#7b7e7d,8.3,13
1445,#E5B8A3,#e5c1a3,100.0,2
1446,#DA7497,#da7497,15.1,1
1447,#CA0C2C,#ca0c2c,43.9,1
1448,#FAFAFA,#fafafa,100.0,13
1449,#9CA1B4,#9ca0b4,100.0,10
1450,#536379,#535e79,72.6,9
1451,#404E68,#404a68,73.3,10
1452,#2F313D,#2f303d,26.3,10
1453,#517197,#516697,88.5,9
1454,-1
1455,#263047,#262d47,82.3,10
1456,#1C1C24,#1c1c24,20.4,13
1457,#F9F9F9,#f9f9f9,100.0,13
1458,#61677D,#61657d,100.0,10
1459,#B3978B,#b39c8b,100.0,2
1460,#BF565D,#bf565d,100.0,1
1461,#53575A,#53555a,100.0,9
1462,#000000,#000000,100.0,13
1463,#6E7E9F,#6e7a9f,66.0,10
1464,#688298,#687898,67.2,9
1465,#2E2D36,#2e2d36,98.6,10
1466,-1
1467,#29314A,#292f4a,73.4,10
1468,#827467,#828067,100.0,3
1469,#FAFAFA,#fafafa,100.0,13
1470,#394873,#394473,100.0,10
1471,#3E4E44,#3e494e,100.0,7
1472,#474747,#474747,100.0,13
1473,#303642,#303442,100.0,10
1474,#462832,#462832,100.0,1
1475,#000000,#000000,100.0,13
1476,#698092,#697792,53.8,9
1477,#2E3748,#2e3448,45.6,10
1478,#E3E3E1,#e1e3e1,100.0,13
1479,#7D8E99,#7d8799,82.1,9
1480,#2A313B,#2a2e3b,60.5,9
1481,#353442,#353442,94.4,10
1482,#475D80,#475680,97.0,9
1483,#28304C,#282e4c,53.0,10
1484,#3B4C71,#3b4771,100.0,10
1485,#343548,#343448,93.4,10
1486,#6A8AA3,#6a7ea3,59.2,9
1487,#2A4162,#2a3a62,96.9,9
1488,#212336,#212236,100.0,10
1489,#3C4E68,#3c4868,88.1,9
1490,#31343B,#31333b,100.0,10
1491,#9CB6D9,#9caed9,100.0,9
1492,#717D91,#717991,55.7,9
1493,#39496B,#39456b,100.0,10
1494,#263151,#262e51,100.0,10
1495,#464C62,#464a62,81.9,10
1496,#3E404D,#3e3f4d,90.8,10
1497,-1
1498,#D5C6B3,#cdd5b3,100.0,3
1499,#A7AF9A,#9aafa2,100.0,6
1500,#373A43,#373943,100.0,10
1501,#000000,#000000,100.0,13
1502,#B6ADA8,#b6afa8,100.0,2
1503,#BEB4AB,#bebcab,100.0,3
1504,#383E34,#343e3a,100.0,6
1505,#EBEBEB,#ebebeb,31.9,13
1506,#0F0F0F,#0f0f0f,23.9,13
1507,#DEC8BB,#decfbb,100.0,2
1508,#CDD6D5,#cdd1d6,100.0,13
1509,#22273A,#22263a,100.0,10
1510,#000000,#000000,100.0,13
1511,#000000,#000000,100.0,13
1512,#2C3049,#2c2f49,100.0,10
1513,#A67E7C,#a67e7c,100.0,1
1514,#6A6456,#5e6a56,100.0,4
1515,#000000,#000000,100.0,13
1516,#6E1A4B,#6e1a4b,100.0,12
1517,#CED8D7,#ced3d8,100.0,13
1518,#9C6F5C,#9c775c,100.0,2
1519,#E1D1C2,#e1dfc2,100.0,3
1520,#252837,#252737,100.0,10
1521,#000000,#000000,100.0,13
1522,#C7C2B1,#b7c7b1,83.3,4
1523,#353E47,#353b47,66.7,9
1524,#010101,#010101,12.0,13
1525,#F0DFD9,#f0e1d9,91.7,2
1526,#C2C4BF,#bfc4c1,34.2,13
1527,#A48B6C,#99a46c,100.0,3
1528,#000000,#000000,100.0,13
1529,#FCFCFC,#fcfcfc,100.0,13
1530,#323232,#323232,37.1,13
1531,#1A1A1C,#1a1a1c,29.1,13
1532,#171717,#171717,19.7,13
1533,#EDEBDF,#e1eddf,18.8,13
1534,#2A3547,#2a3147,100.0,9
1535,#454545,#454545,100.0,13
1536,#FAFAFA,#fafafa,100.0,13
1537,#30436D,#303e6d,100.0,10
1538,#452528,#452528,100.0,1
1539,#99856C,#90996c,100.0,3
1540,#3B472F,#2f473b,100.0,6
1541,#6E3B28,#6e4228,100.0,2
1542,#3B4A5D,#3b455d,100.0,9
1543,#252C3F,#252a3f,100.0,10
1544,#F9F9F9,#f9f9f9,100.0,13
1545,#2D2D2F,#2d2d2f,100.0,13
1546,#B38E7B,#b3977b,100.0,2
1547,#F9F9F9,#f9f9f9,100.0,13
1548,#50212B,#50212b,100.0,1
1549,-1
1550,#969E95,#959e9d,95.1,13
1551,#DFD2C2,#d9dfc2,100.0,3
1552,#313A43,#313743,100.0,9
1553,#000000,#000000,100.0,13
1554,#A8967E,#9da87e,100.0,3
1555,#484939,#39493a,100.0,5
1556,-1
1557,#EBD6D1,#ebd7d1,100.0,2
1558,#FAFAFA,#fafafa,100.0,13
1559,#656D56,#566d5e,100.0,6
1560,#332E4C,#332e4c,100.0,10
1561,#363634,#343634,100.0,13
1562,#000000,#000000,100.0,13
1563,#383C2E,#2e3c32,100.0,5
1564,#393848,#393848,100.0,10
1565,#BBCAE7,#bbc6e7,100.0,10
1566,#B7A7A8,#b7a7a8,100.0,1
1567,#F0D3CD,#f0d4cd,100.0,2
1568,#F9F9F9,#f9f9f9,100.0,13
1569,#DDE3EF,#dde1ef,100.0,10
1570,#F57B86,#f57b86,100.0,1
1571,#F9F9F9,#f9f9f9,100.0,13
1572,#9C9DBB,#9c9cbb,100.0,10
1573,#A48165,#a49765,100.0,3
1574,#8A7E72,#8a8a72,100.0,3
1575,#000000,#000000,100.0,13
1576,#4C2E38,#4c2e38,100.0,1
1577,#2C3049,#2c2f49,100.0,10
1578,#273C37,#27323c,100.0,8
1579,#312C30,#312c30,100.0,13
1580,#1C1D32,#1c1c32,100.0,13
1581,#191718,#191718,33.3,13
1582,#901744,#901744,100.0,1
1583,#2C2A37,#2c2a37,100.0,10
1584,#000000,#000000,100.0,13
1585,#232730,#232630,100.0,13
1586,#323838,#323538,100.0,8
1587,#000000,#000000,100.0,13
1588,#52C3A5,#5293c3,100.0,8
1589,#2B3751,#2b3451,100.0,10
1590,#000000,#000000,100.0,13
1591,#314455,#313d55,100.0,9
1592,#434949,#434649,100.0,8
1593,#202020,#202020,100.0,13
1594,#303451,#303351,100.0,10
1595,#ACB1B3,#acaeb3,28.8,13
1596,#000000,#000000,100.0,13
1597,#BABABA,#bababa,27.8,13
1598,#2E3B4C,#2e374c,100.0,9
1599,#454A44,#444a49,100.0,6
1600,#000000,#000000,100.0,13
1601,-1
1602,-1
1603,#C6B297,#b9c697,100.0,3
1604,-1
1605,#000000,#000000,100.0,13
1606,#CCCCCA,#caccca,99.9,13
1607,#6D2441,#6d2441,100.0,1
1608,#606578,#606478,100.0,10
1609,#696966,#666966,39.2,13
1610,#040404,#040404,100.0,13
1611,-1
1612,#716C64,#6c7164,56.1,3
1613,#412B2F,#412b2f,18.8,1
1614,#DFDFDF,#dfdfdf,11.1,13
1615,#757B6D,#6d7b73,100.0,6
1616,#252837,#252737,100.0,10
1617,#BC9045,#8abc45,100.0,3
1618,#868883,#838885,22.2,13
1619,#374049,#373d49,100.0,9
1620,#000000,#000000,100.0,13
1621,#000000,#000000,100.0,13
1622,#3E3E3E,#3e3e3e,100.0,13
1623,#000000,#000000,100.0,13
1624,#201F26,#201f26,98.7,13
1625,-1
1626,#5E1F30,#5e1f30,100.0,1
1627,#262C42,#262a42,100.0,10
1628,#000000,#000000,100.0,13
1629,-1
1630,#363636,#363636,100.0,13
1631,#000000,#000000,100.0,13
1632,#676B6C,#67696c,100.0,13
1633,#000000,#000000,100.0,13
1634,#B0A287,#9cb087,100.0,3
1635,#555940,#405944,100.0,5
1636,#1D1D1F,#1d1d1f,44.4,13
1637,-1
