product_id,cloudinary_url
160,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942607/chip/lativ160.jpg
161,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942609/chip/lativ161.jpg
162,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942611/chip/lativ162.jpg
163,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942613/chip/lativ163.jpg
164,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942616/chip/lativ164.jpg
165,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942618/chip/lativ165.jpg
166,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942620/chip/lativ166.jpg
167,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942622/chip/lativ167.jpg
168,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942624/chip/lativ168.jpg
169,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942626/chip/lativ169.jpg
170,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942628/chip/lativ170.jpg
171,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942630/chip/lativ171.jpg
172,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942632/chip/lativ172.jpg
173,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942634/chip/lativ173.jpg
174,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942636/chip/lativ174.jpg
175,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942638/chip/lativ175.jpg
176,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942640/chip/lativ176.jpg
177,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942642/chip/lativ177.jpg
178,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942644/chip/lativ178.jpg
179,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942646/chip/lativ179.jpg
180,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942648/chip/lativ180.jpg
181,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942650/chip/lativ181.jpg
182,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942652/chip/lativ182.jpg
183,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942654/chip/lativ183.jpg
184,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942656/chip/lativ184.jpg
185,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942659/chip/lativ185.jpg
186,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942660/chip/lativ186.jpg
187,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942662/chip/lativ187.jpg
188,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942664/chip/lativ188.jpg
189,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942666/chip/lativ189.jpg
190,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942668/chip/lativ190.jpg
191,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942670/chip/lativ191.jpg
192,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942673/chip/lativ192.jpg
193,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942675/chip/lativ193.jpg
194,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942677/chip/lativ194.jpg
195,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942679/chip/lativ195.jpg
196,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942681/chip/lativ196.jpg
197,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942683/chip/lativ197.jpg
198,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942685/chip/lativ198.jpg
199,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942687/chip/lativ199.jpg
200,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942689/chip/lativ200.jpg
201,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942691/chip/lativ201.jpg
202,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942693/chip/lativ202.jpg
203,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942695/chip/lativ203.jpg
204,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942697/chip/lativ204.jpg
205,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942699/chip/lativ205.jpg
206,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942701/chip/lativ206.jpg
207,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942703/chip/lativ207.jpg
208,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942705/chip/lativ208.jpg
209,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942708/chip/lativ209.jpg
210,http://res.cloudinary.com/dec3rgj55/image/upload/v1521942710/chip/lativ210.jpg
